BlockNumber,StreetName,Street_Address,helper,State,City
,EMMET ST./BARRACKS RD.,EMMET ST./BARRACKS RD.,drop,Virginia,Charlottesville
300.0,7TH ST SW,300 7TH ST SW,keep,Virginia,Charlottesville
400.0,"4TH ST NW, 220","400 4TH ST NW, 220",keep,Virginia,Charlottesville
2000.0,"INDIA RD, 106","2000 INDIA RD, 106",keep,Virginia,Charlottesville
100.0,"AVON ST, 109","100 AVON ST, 109",keep,Virginia,Charlottesville
1000.0,"SOUTH FIRST ST, 303","1000 SOUTH FIRST ST, 303",keep,Virginia,Charlottesville
1600.0,ANTOINETTE AVE,1600 ANTOINETTE AVE,keep,Virginia,Charlottesville
,EMMET ST S,EMMET ST S,drop,Virginia,Charlottesville
900.0,"PRESTON AVE, B","900 PRESTON AVE, B",keep,Virginia,Charlottesville
,WATER ST,WATER ST,drop,Virginia,Charlottesville
1900.0,"EMMET ST N, 713","1900 EMMET ST N, 713",keep,Virginia,Charlottesville
2200.0,"ANGUS RD, 16","2200 ANGUS RD, 16",keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, A13","1200 WERTLAND ST, A13",keep,Virginia,Charlottesville
1100.0,"PRESTON AVE, 10B","1100 PRESTON AVE, 10B",keep,Virginia,Charlottesville
200.0,ROOSEVELT BROWN BLVD,200 ROOSEVELT BROWN BLVD,keep,Virginia,Charlottesville
1300.0,"BELLEVIEW AVE, A","1300 BELLEVIEW AVE, A",keep,Virginia,Charlottesville
1100.0,"5TH ST SW, 229","1100 5TH ST SW, 229",keep,Virginia,Charlottesville
3000.0,"CITY WALK WAY, 305","3000 CITY WALK WAY, 305",keep,Virginia,Charlottesville
,HAZEL ST / E HIGH ST,HAZEL ST / E HIGH ST,drop,Virginia,Charlottesville
,LOCUST AVE @ 250 BYPASS W,LOCUST AVE @ 250 BYPASS W,drop,Virginia,Charlottesville
1000.0,"WERTLAND ST, 108","1000 WERTLAND ST, 108",keep,Virginia,Charlottesville
900.0,"CHARLTON AVE, C","900 CHARLTON AVE, C",keep,Virginia,Charlottesville
,CHARLTON AVE / 10TH ST NW,CHARLTON AVE / 10TH ST NW,drop,Virginia,Charlottesville
500.0,"MONTICELLO AVE, Unit 106","500 MONTICELLO AVE, Unit 106",keep,Virginia,Charlottesville
,"SOUTH 1ST ST, 1052/103","SOUTH 1ST ST, 1052/103",drop,Virginia,Charlottesville
500.0,"HARRIS RD, 110","500 HARRIS RD, 110",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 10A","2100 MICHIE DR, 10A",keep,Virginia,Charlottesville
3800.0,-78.4748563960000000,3800 -78.4748563960000000,keep,Virginia,Charlottesville
200.0,"14TH ST NW, 1","200 14TH ST NW, 1",keep,Virginia,Charlottesville
,EARHART ST / EMMET ST N,EARHART ST / EMMET ST N,drop,Virginia,Charlottesville
,ROSE HILL DR / DALE AVE,ROSE HILL DR / DALE AVE,drop,Virginia,Charlottesville
100.0,"WITTON CT, 10","100 WITTON CT, 10",keep,Virginia,Charlottesville
400.0,ALTAMONT,400 ALTAMONT,keep,Virginia,Charlottesville
,LONGWOOD DR,LONGWOOD DR,drop,Virginia,Charlottesville
400.0,"11TH ST NE, A3","400 11TH ST NE, A3",keep,Virginia,Charlottesville
,EMMET ST,EMMET ST,drop,Virginia,Charlottesville
700.0,"E HIGH ST, 207","700 E HIGH ST, 207",keep,Virginia,Charlottesville
,BARRACKS RD,BARRACKS RD,drop,Virginia,Charlottesville
,HARMONY RIDGE LN / 5TH ST SW,HARMONY RIDGE LN / 5TH ST SW,drop,Virginia,Charlottesville
1100.0,GRADY AVE,1100 GRADY AVE,keep,Virginia,Charlottesville
600.0,FOREST ST,600 FOREST ST,keep,Virginia,Charlottesville
1200.0,RIVER RD,1200 RIVER RD,keep,Virginia,Charlottesville
1600.0,"AMHERST ST, A","1600 AMHERST ST, A",keep,Virginia,Charlottesville
1100.0,CALHOUN ST,1100 CALHOUN ST,keep,Virginia,Charlottesville
1500.0,"CARLTON AVE, 8","1500 CARLTON AVE, 8",keep,Virginia,Charlottesville
,HENRY AVE / ALBEMARLE ST,HENRY AVE / ALBEMARLE ST,drop,Virginia,Charlottesville
1700.0,"JEFFERSON PARK AVE, 102","1700 JEFFERSON PARK AVE, 102",keep,Virginia,Charlottesville
700.0,"FRANKLIN ST, 2","700 FRANKLIN ST, 2",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 212","1000 WERTLAND ST, 212",keep,Virginia,Charlottesville
1200.0,"CEDARS CT, B20","1200 CEDARS CT, B20",keep,Virginia,Charlottesville
1800.0,BARRACKS RD,1800 BARRACKS RD,keep,Virginia,Charlottesville
300.0,"4TH ST NE, 41","300 4TH ST NE, 41",keep,Virginia,Charlottesville
1700.0,"ALLIED ST, Jazzercise","1700 ALLIED ST, Jazzercise",keep,Virginia,Charlottesville
800.0,"PRESTON AVE, #1","800 PRESTON AVE, #1",keep,Virginia,Charlottesville
300.0,"E MARKET ST, D","300 E MARKET ST, D",keep,Virginia,Charlottesville
1500.0,GROVE RD,1500 GROVE RD,keep,Virginia,Charlottesville
,BROWN ST / 6TH ST NW,BROWN ST / 6TH ST NW,drop,Virginia,Charlottesville
,RUTLEDGE AVE / ROSE HILL DR,RUTLEDGE AVE / ROSE HILL DR,drop,Virginia,Charlottesville
300.0,"15TH ST NW, Apt 1C","300 15TH ST NW, Apt 1C",keep,Virginia,Charlottesville
1100.0,"ROSE HILL DR, 200","1100 ROSE HILL DR, 200",keep,Virginia,Charlottesville
100.0,"E WATER ST, 201","100 E WATER ST, 201",keep,Virginia,Charlottesville
200.0,DICE ST,200 DICE ST,keep,Virginia,Charlottesville
900.0,"1ST ST S, A","900 1ST ST S, A",keep,Virginia,Charlottesville
200.0,CREAM ST,200 CREAM ST,keep,Virginia,Charlottesville
1100.0,"GORDON AVE, C","1100 GORDON AVE, C",keep,Virginia,Charlottesville
1000.0,CITY WALK WAY,1000 CITY WALK WAY,keep,Virginia,Charlottesville
100.0,ELLIOTT AVE,100 ELLIOTT AVE,keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 208","1000 WERTLAND ST, 208",keep,Virginia,Charlottesville
400.0,EARHART ST,400 EARHART ST,keep,Virginia,Charlottesville
600.0,ROSE HILL DR,600 ROSE HILL DR,keep,Virginia,Charlottesville
,4TH ST NW / W MAIN ST,4TH ST NW / W MAIN ST,drop,Virginia,Charlottesville
100.0,ROOSEVELT BROWN BLVD,100 ROOSEVELT BROWN BLVD,keep,Virginia,Charlottesville
1400.0,"VINE ST, A","1400 VINE ST, A",keep,Virginia,Charlottesville
900.0,"HARRIS ST, C","900 HARRIS ST, C",keep,Virginia,Charlottesville
300.0,"W MAIN ST, 507","300 W MAIN ST, 507",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 20","1000 WERTLAND ST, 20",keep,Virginia,Charlottesville
800.0,"E HIGH ST, 3","800 E HIGH ST, 3",keep,Virginia,Charlottesville
1600.0,"EMMET ST N, 132","1600 EMMET ST N, 132",keep,Virginia,Charlottesville
,HYDRAULIC RD / EMMET ST N,HYDRAULIC RD / EMMET ST N,drop,Virginia,Charlottesville
1200.0,RUGBY RD,1200 RUGBY RD,keep,Virginia,Charlottesville
1900.0,"JEFFERSON PARK AVE, 44","1900 JEFFERSON PARK AVE, 44",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 406","1800 JEFFERSON PARK AVE, 406",keep,Virginia,Charlottesville
200.0,W W. MAIN ST,200 W W. MAIN ST,keep,Virginia,Charlottesville
1100.0,"WERTLAND ST, Mail Room","1100 WERTLAND ST, Mail Room",keep,Virginia,Charlottesville
,GOODMAN ST,GOODMAN ST,drop,Virginia,Charlottesville
2100.0,"MICHIE DR, 1","2100 MICHIE DR, 1",keep,Virginia,Charlottesville
200.0,E MAIN STREET ST E,200 E MAIN STREET ST E,keep,Virginia,Charlottesville
1100.0,6TH ST SE,1100 6TH ST SE,keep,Virginia,Charlottesville
,4TH ST NW @ DICE ST,4TH ST NW @ DICE ST,drop,Virginia,Charlottesville
1100.0,"WERTLAND ST, 104 green","1100 WERTLAND ST, 104 green",keep,Virginia,Charlottesville
200.0,"14TH ST NW, 2","200 14TH ST NW, 2",keep,Virginia,Charlottesville
1600.0,KING MOUNTAIN RD,1600 KING MOUNTAIN RD,keep,Virginia,Charlottesville
1700.0,KING MOUNTAIN RD,1700 KING MOUNTAIN RD,keep,Virginia,Charlottesville
,MEADOWBROOK RD / MORTON DR,MEADOWBROOK RD / MORTON DR,drop,Virginia,Charlottesville
900.0,BING LN,900 BING LN,keep,Virginia,Charlottesville
,EMMET ST N / COPELEY RD,EMMET ST N / COPELEY RD,drop,Virginia,Charlottesville
100.0,MARIE PL,100 MARIE PL,keep,Virginia,Charlottesville
100.0,NW 15TH ST NW ST NW,100 NW 15TH ST NW ST NW,keep,Virginia,Charlottesville
,MONTICELLO AVE / QUARRY RD,MONTICELLO AVE / QUARRY RD,drop,Virginia,Charlottesville
800.0,"W MAIN ST, 301","800 W MAIN ST, 301",keep,Virginia,Charlottesville
1100.0,"WERTLAND ST, 408","1100 WERTLAND ST, 408",keep,Virginia,Charlottesville
,1ST ST S / ELLIOTT AVE,1ST ST S / ELLIOTT AVE,drop,Virginia,Charlottesville
400.0,"MONROE LN, 11","400 MONROE LN, 11",keep,Virginia,Charlottesville
200.0,"15TH ST NW, 4","200 15TH ST NW, 4",keep,Virginia,Charlottesville
300.0,"15TH ST NW, 1018","300 15TH ST NW, 1018",keep,Virginia,Charlottesville
600.0,"DRUID AVE, A","600 DRUID AVE, A",keep,Virginia,Charlottesville
,PRESTON AVE / 10TH ST NW,PRESTON AVE / 10TH ST NW,drop,Virginia,Charlottesville
1400.0,"UNIVERSITY AVE, 406","1400 UNIVERSITY AVE, 406",keep,Virginia,Charlottesville
,COTTONWOOD RD / BEECHWOOD DR,COTTONWOOD RD / BEECHWOOD DR,drop,Virginia,Charlottesville
1100.0,FOREST ST,1100 FOREST ST,keep,Virginia,Charlottesville
600.0,"RIDGE ST, 2","600 RIDGE ST, 2",keep,Virginia,Charlottesville
1200.0,MONTICELLO AVE,1200 MONTICELLO AVE,keep,Virginia,Charlottesville
200.0,CAMELIA DR,200 CAMELIA DR,keep,Virginia,Charlottesville
400.0,"17TH ST NW, 102","400 17TH ST NW, 102",keep,Virginia,Charlottesville
1200.0,"CEDARS CT, 304","1200 CEDARS CT, 304",keep,Virginia,Charlottesville
1600.0,"EMMET ST N, 306","1600 EMMET ST N, 306",keep,Virginia,Charlottesville
,10TH ST NE / E HIGH ST,10TH ST NE / E HIGH ST,drop,Virginia,Charlottesville
1200.0,VIRGINIA,1200 VIRGINIA,keep,Virginia,Charlottesville
600.0,PARK LN E,600 PARK LN E,keep,Virginia,Charlottesville
600.0,E MARLET ST,600 E MARLET ST,keep,Virginia,Charlottesville
100.0,"MINOR RD, B","100 MINOR RD, B",keep,Virginia,Charlottesville
3800.0,-78.4785191390000000,3800 -78.4785191390000000,keep,Virginia,Charlottesville
300.0,"7 1/2 ST SW, 1","300 7 1/2 ST SW, 1",keep,Virginia,Charlottesville
500.0,"LOCHLYN HILL DR, BLK","500 LOCHLYN HILL DR, BLK",keep,Virginia,Charlottesville
100.0,"CAMERON LN, Apt 2","100 CAMERON LN, Apt 2",keep,Virginia,Charlottesville
300.0,ALDERMAN RD,300 ALDERMAN RD,keep,Virginia,Charlottesville
,15TH ST NW / VIRGINIA AVE,15TH ST NW / VIRGINIA AVE,drop,Virginia,Charlottesville
200.0,OMNI HOTEL,200 OMNI HOTEL,keep,Virginia,Charlottesville
1600.0,"EMMET ST N, 130","1600 EMMET ST N, 130",keep,Virginia,Charlottesville
500.0,"1ST ST S, 415","500 1ST ST S, 415",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 10","1000 WERTLAND ST, 10",keep,Virginia,Charlottesville
,ELLIOTT AVE,ELLIOTT AVE,drop,Virginia,Charlottesville
3800.0,-78.5246927490000000,3800 -78.5246927490000000,keep,Virginia,Charlottesville
1800.0,LAMBETH LN,1800 LAMBETH LN,keep,Virginia,Charlottesville
,ROSE HILL DR / RUGBY AVE,ROSE HILL DR / RUGBY AVE,drop,Virginia,Charlottesville
2000.0,"MORTON DR, 216","2000 MORTON DR, 216",keep,Virginia,Charlottesville
900.0,RAYMOND RD,900 RAYMOND RD,keep,Virginia,Charlottesville
100.0,"CARROLLTON TER, K","100 CARROLLTON TER, K",keep,Virginia,Charlottesville
,WESTWOOD RD / ROSE HILL DR,WESTWOOD RD / ROSE HILL DR,drop,Virginia,Charlottesville
,FONTAINE AVE / MAURY AVE,FONTAINE AVE / MAURY AVE,drop,Virginia,Charlottesville
1000.0,"1ST ST S, 303","1000 1ST ST S, 303",keep,Virginia,Charlottesville
,PRESTON AVE / ROSSER AVE E,PRESTON AVE / ROSSER AVE E,drop,Virginia,Charlottesville
400.0,"11TH ST NE, C24","400 11TH ST NE, C24",keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, 313","1300 CARLTON AVE, 313",keep,Virginia,Charlottesville
1200.0,E JEFFERSON ST,1200 E JEFFERSON ST,keep,Virginia,Charlottesville
500.0,"RUGBY RD, 2","500 RUGBY RD, 2",keep,Virginia,Charlottesville
400.0,"10TH ST NW, 218","400 10TH ST NW, 218",keep,Virginia,Charlottesville
4000.0,"CITY WALK WAY, 449","4000 CITY WALK WAY, 449",keep,Virginia,Charlottesville
1100.0,"E MARKET ST, 21-A","1100 E MARKET ST, 21-A",keep,Virginia,Charlottesville
1000.0,E HIGH ST,1000 E HIGH ST,keep,Virginia,Charlottesville
,ST CLAIR AVE,ST CLAIR AVE,drop,Virginia,Charlottesville
800.0,"W MAIN ST, 623","800 W MAIN ST, 623",keep,Virginia,Charlottesville
1100.0,"5TH ST SW, 224","1100 5TH ST SW, 224",keep,Virginia,Charlottesville
2100.0,INDIA RD,2100 INDIA RD,keep,Virginia,Charlottesville
,14TH ST NW / W MAIN ST,14TH ST NW / W MAIN ST,drop,Virginia,Charlottesville
900.0,"1ST ST S, D","900 1ST ST S, D",keep,Virginia,Charlottesville
,HARRIS RD @ 5TH ST,HARRIS RD @ 5TH ST,drop,Virginia,Charlottesville
1500.0,CARLTON AVE,1500 CARLTON AVE,keep,Virginia,Charlottesville
1900.0,"JEFFERSON PARK AVE, 32","1900 JEFFERSON PARK AVE, 32",keep,Virginia,Charlottesville
1600.0,"MERIDIAN ST, 1B","1600 MERIDIAN ST, 1B",keep,Virginia,Charlottesville
2300.0,"PRICE AVE, B","2300 PRICE AVE, B",keep,Virginia,Charlottesville
1200.0,"CARLTON AVE, 6","1200 CARLTON AVE, 6",keep,Virginia,Charlottesville
100.0,"W SOUTH ST, 201","100 W SOUTH ST, 201",keep,Virginia,Charlottesville
100.0,"STEWART CIR, A","100 STEWART CIR, A",keep,Virginia,Charlottesville
1000.0,RIDGE ST,1000 RIDGE ST,keep,Virginia,Charlottesville
1000.0,"1ST ST S, 003","1000 1ST ST S, 003",keep,Virginia,Charlottesville
300.0,"14TH ST NW, A","300 14TH ST NW, A",keep,Virginia,Charlottesville
1000.0,"RIDGE ST, 7","1000 RIDGE ST, 7",keep,Virginia,Charlottesville
,6 1/2 ST SW / DICE ST,6 1/2 ST SW / DICE ST,drop,Virginia,Charlottesville
,4TH ST@,4TH ST@,drop,Virginia,Charlottesville
,"UNIVERSITY CIR, 3","UNIVERSITY CIR, 3",drop,Virginia,Charlottesville
400.0,"CHERRY AVE, 307","400 CHERRY AVE, 307",keep,Virginia,Charlottesville
100.0,OBSERVATORY AVE,100 OBSERVATORY AVE,keep,Virginia,Charlottesville
,PARK ST / NORTH AVE,PARK ST / NORTH AVE,drop,Virginia,Charlottesville
600.0,"RUGBY RD, 115","600 RUGBY RD, 115",keep,Virginia,Charlottesville
100.0,TODD AVE,100 TODD AVE,keep,Virginia,Charlottesville
1500.0,"VIRGINIA AVE, 402","1500 VIRGINIA AVE, 402",keep,Virginia,Charlottesville
2100.0,"ARLINGTON BLVD, 20","2100 ARLINGTON BLVD, 20",keep,Virginia,Charlottesville
,E MARKET ST / 3RD ST NE,E MARKET ST / 3RD ST NE,drop,Virginia,Charlottesville
2000.0,HESSIAN RD,2000 HESSIAN RD,keep,Virginia,Charlottesville
100.0,"CARROLLTON TER, B","100 CARROLLTON TER, B",keep,Virginia,Charlottesville
1700.0,"JEFFERSON PARK AVE, House","1700 JEFFERSON PARK AVE, House",keep,Virginia,Charlottesville
1100.0,"MILLMONT ST, 234","1100 MILLMONT ST, 234",keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, 113","1300 CARLTON AVE, 113",keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, 31","1200 WERTLAND ST, 31",keep,Virginia,Charlottesville
100.0,ROADES CT,100 ROADES CT,keep,Virginia,Charlottesville
,"UNIVERSITY CIR, 5","UNIVERSITY CIR, 5",drop,Virginia,Charlottesville
400.0,"13TH ST NW, 3D","400 13TH ST NW, 3D",keep,Virginia,Charlottesville
100.0,"CARLTON RD, 202","100 CARLTON RD, 202",keep,Virginia,Charlottesville
1700.0,RESERVOIR RD,1700 RESERVOIR RD,keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 11","1000 WERTLAND ST, 11",keep,Virginia,Charlottesville
100.0,2ND ST,100 2ND ST,keep,Virginia,Charlottesville
,JEFFERSON PARK AVE / FONTAINE AVE,JEFFERSON PARK AVE / FONTAINE AVE,drop,Virginia,Charlottesville
600.0,"W MAIN ST, 508","600 W MAIN ST, 508",keep,Virginia,Charlottesville
,9TH ST NE / E MARKET ST,9TH ST NE / E MARKET ST,drop,Virginia,Charlottesville
,11TH ST SW / W MAIN ST,11TH ST SW / W MAIN ST,drop,Virginia,Charlottesville
100.0,3RD ST SE,100 3RD ST SE,keep,Virginia,Charlottesville
1000.0,"W MAIN ST, 306","1000 W MAIN ST, 306",keep,Virginia,Charlottesville
100.0,MONTEBELLO CIR,100 MONTEBELLO CIR,keep,Virginia,Charlottesville
,UNIVERSITY AVE / RUGBY RD,UNIVERSITY AVE / RUGBY RD,drop,Virginia,Charlottesville
400.0,"10TH ST NW, 214","400 10TH ST NW, 214",keep,Virginia,Charlottesville
,MADISON AVE,MADISON AVE,drop,Virginia,Charlottesville
1600.0,"EMMET ST N, 330","1600 EMMET ST N, 330",keep,Virginia,Charlottesville
500.0,"MCCORMICK RD, 304","500 MCCORMICK RD, 304",keep,Virginia,Charlottesville
800.0,"W MAIN ST, 603","800 W MAIN ST, 603",keep,Virginia,Charlottesville
,BELMONT AVE / CASTALIA ST,BELMONT AVE / CASTALIA ST,drop,Virginia,Charlottesville
800.0,6TH ST SE,800 6TH ST SE,keep,Virginia,Charlottesville
200.0,"CARLTON RD, Ste 15","200 CARLTON RD, Ste 15",keep,Virginia,Charlottesville
800.0,"W MAIN ST, 630","800 W MAIN ST, 630",keep,Virginia,Charlottesville
200.0,"14TH ST NW, 208","200 14TH ST NW, 208",keep,Virginia,Charlottesville
1000.0,2ND ST SE,1000 2ND ST SE,keep,Virginia,Charlottesville
2400.0,"ARLINGTON BLVD, 58","2400 ARLINGTON BLVD, 58",keep,Virginia,Charlottesville
100.0,WESTERLY AVE,100 WESTERLY AVE,keep,Virginia,Charlottesville
,PARK ST,PARK ST,drop,Virginia,Charlottesville
400.0,11TH ST NW,400 11TH ST NW,keep,Virginia,Charlottesville
1900.0,"EMMET ST N, 227","1900 EMMET ST N, 227",keep,Virginia,Charlottesville
1900.0,"ARLINGTON BLVD, 9C","1900 ARLINGTON BLVD, 9C",keep,Virginia,Charlottesville
500.0,COURT SQ,500 COURT SQ,keep,Virginia,Charlottesville
300.0,"13TH ST NW, 7","300 13TH ST NW, 7",keep,Virginia,Charlottesville
800.0,MERIDIAN ST,800 MERIDIAN ST,keep,Virginia,Charlottesville
200.0,MAURY AVE,200 MAURY AVE,keep,Virginia,Charlottesville
400.0,"ALTAMONT ST, A","400 ALTAMONT ST, A",keep,Virginia,Charlottesville
600.0,"6TH ST SE, 115","600 6TH ST SE, 115",keep,Virginia,Charlottesville
800.0,CONCORD AVE,800 CONCORD AVE,keep,Virginia,Charlottesville
500.0,"LOCUST AVE, B","500 LOCUST AVE, B",keep,Virginia,Charlottesville
,SHAMROCK RD @ JEFFERSON PARK AVE,SHAMROCK RD @ JEFFERSON PARK AVE,drop,Virginia,Charlottesville
400.0,"4TH ST NW, 103","400 4TH ST NW, 103",keep,Virginia,Charlottesville
1400.0,"MONTICELLO RD, 31","1400 MONTICELLO RD, 31",keep,Virginia,Charlottesville
300.0,"14TH ST NW, 23","300 14TH ST NW, 23",keep,Virginia,Charlottesville
200.0,"MONTICELLO AVE, 127","200 MONTICELLO AVE, 127",keep,Virginia,Charlottesville
300.0,"13TH ST NW, 4","300 13TH ST NW, 4",keep,Virginia,Charlottesville
2200.0,"NORTH BERKSHIRE RD, 8","2200 NORTH BERKSHIRE RD, 8",keep,Virginia,Charlottesville
1100.0,"WERTLAND ST, 203","1100 WERTLAND ST, 203",keep,Virginia,Charlottesville
1200.0,"HARRIS ST, A","1200 HARRIS ST, A",keep,Virginia,Charlottesville
1100.0,"WERTLAND ST, 105","1100 WERTLAND ST, 105",keep,Virginia,Charlottesville
,RIDGE ST / LINDEN ST,RIDGE ST / LINDEN ST,drop,Virginia,Charlottesville
100.0,"WESTERLY AVE, A","100 WESTERLY AVE, A",keep,Virginia,Charlottesville
1100.0,"WELLFORD ST, A","1100 WELLFORD ST, A",keep,Virginia,Charlottesville
1700.0,MASON LN,1700 MASON LN,keep,Virginia,Charlottesville
1100.0,HERNDON RD,1100 HERNDON RD,keep,Virginia,Charlottesville
1000.0,JOHN WARNER WAY,1000 JOHN WARNER WAY,keep,Virginia,Charlottesville
100.0,"E MAIN ST, 201","100 E MAIN ST, 201",keep,Virginia,Charlottesville
1100.0,"FOREST HILLS AVE, A","1100 FOREST HILLS AVE, A",keep,Virginia,Charlottesville
1000.0,"W MAIN ST, 628","1000 W MAIN ST, 628",keep,Virginia,Charlottesville
1000.0,JOHN W WARNER,1000 JOHN W WARNER,keep,Virginia,Charlottesville
100.0,RIVERBLUFF CIR,100 RIVERBLUFF CIR,keep,Virginia,Charlottesville
1700.0,"JEFFERSON PARK AVE, 204","1700 JEFFERSON PARK AVE, 204",keep,Virginia,Charlottesville
100.0,"STRATFORD CT, B","100 STRATFORD CT, B",keep,Virginia,Charlottesville
400.0,"11TH ST NE, B2","400 11TH ST NE, B2",keep,Virginia,Charlottesville
200.0,"15TH ST NW, 5","200 15TH ST NW, 5",keep,Virginia,Charlottesville
2200.0,SHELBY DR,2200 SHELBY DR,keep,Virginia,Charlottesville
300.0,"13TH ST NW, Apt 16","300 13TH ST NW, Apt 16",keep,Virginia,Charlottesville
100.0,"WITTON CT, 307","100 WITTON CT, 307",keep,Virginia,Charlottesville
400.0,"11TH ST NE, A-11","400 11TH ST NE, A-11",keep,Virginia,Charlottesville
,LOCHLYN HILL DRIVE,LOCHLYN HILL DRIVE,drop,Virginia,Charlottesville
600.0,"UNIVERSITY WAY, 204","600 UNIVERSITY WAY, 204",keep,Virginia,Charlottesville
100.0,"CARLTON RD, 101","100 CARLTON RD, 101",keep,Virginia,Charlottesville
,JOHN/14TH ST. NW,JOHN/14TH ST. NW,drop,Virginia,Charlottesville
800.0,"W MAIN ST, 203","800 W MAIN ST, 203",keep,Virginia,Charlottesville
200.0,"5TH ST SW, 3D","200 5TH ST SW, 3D",keep,Virginia,Charlottesville
1100.0,SHERWOOD RD,1100 SHERWOOD RD,keep,Virginia,Charlottesville
1600.0,"GORDON AVE, 1","1600 GORDON AVE, 1",keep,Virginia,Charlottesville
1100.0,"SW 5TH AVE., Room 220","1100 SW 5TH AVE., Room 220",keep,Virginia,Charlottesville
1400.0,"CHESAPEAKE ST, B","1400 CHESAPEAKE ST, B",keep,Virginia,Charlottesville
1300.0,WELLFORD ST,1300 WELLFORD ST,keep,Virginia,Charlottesville
,"RIDGE STREET, B","RIDGE STREET, B",drop,Virginia,Charlottesville
,"NW STREET, 603","NW STREET, 603",drop,Virginia,Charlottesville
1400.0,OXFORD RD,1400 OXFORD RD,keep,Virginia,Charlottesville
300.0,"15TH ST NW, 3015","300 15TH ST NW, 3015",keep,Virginia,Charlottesville
500.0,"ROCKLAND AVE, E","500 ROCKLAND AVE, E",keep,Virginia,Charlottesville
,RUN ST,RUN ST,drop,Virginia,Charlottesville
,ELLIOTT AVE / 2ND ST SE,ELLIOTT AVE / 2ND ST SE,drop,Virginia,Charlottesville
500.0,"MCINTIRE RD, 20","500 MCINTIRE RD, 20",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 89","2100 MICHIE DR, 89",keep,Virginia,Charlottesville
1100.0,EMMET ST,1100 EMMET ST,keep,Virginia,Charlottesville
600.0,"PRESTON PL, 1","600 PRESTON PL, 1",keep,Virginia,Charlottesville
700.0,"NASSAU ST, B3","700 NASSAU ST, B3",keep,Virginia,Charlottesville
1200.0,"CEDARS CT, 109B","1200 CEDARS CT, 109B",keep,Virginia,Charlottesville
900.0,WOODFOLK DR,900 WOODFOLK DR,keep,Virginia,Charlottesville
1600.0,"JEFFERSON PARK AVE, 212","1600 JEFFERSON PARK AVE, 212",keep,Virginia,Charlottesville
1600.0,"6TH ST SE, 23","1600 6TH ST SE, 23",keep,Virginia,Charlottesville
1800.0,WAYSIDE PL,1800 WAYSIDE PL,keep,Virginia,Charlottesville
600.0,"PRESTON AVE, 100","600 PRESTON AVE, 100",keep,Virginia,Charlottesville
,STADIUM RD,STADIUM RD,drop,Virginia,Charlottesville
500.0,"1ST ST S, 614","500 1ST ST S, 614",keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, B","1300 CARLTON AVE, B",keep,Virginia,Charlottesville
200.0,"MAURY AVE, 6","200 MAURY AVE, 6",keep,Virginia,Charlottesville
1200.0,GREENWAY RD,1200 GREENWAY RD,keep,Virginia,Charlottesville
1000.0,BLENHEIM,1000 BLENHEIM,keep,Virginia,Charlottesville
,ALMERE AVE / BURNET ST,ALMERE AVE / BURNET ST,drop,Virginia,Charlottesville
1500.0,"CARLTON AVE, 21","1500 CARLTON AVE, 21",keep,Virginia,Charlottesville
1600.0,"6TH ST SE, 40","1600 6TH ST SE, 40",keep,Virginia,Charlottesville
100.0,"CHELSEA DR, 4","100 CHELSEA DR, 4",keep,Virginia,Charlottesville
400.0,"11TH ST NE, A1","400 11TH ST NE, A1",keep,Virginia,Charlottesville
1100.0,CHERRY AVE,1100 CHERRY AVE,keep,Virginia,Charlottesville
1400.0,INCARNATION DR,1400 INCARNATION DR,keep,Virginia,Charlottesville
,5TH STREET CVS,5TH STREET CVS,drop,Virginia,Charlottesville
1100.0,"W MAIN ST, 1019","1100 W MAIN ST, 1019",keep,Virginia,Charlottesville
,JEFFERSON PARK AVE @ STRIBLING AVE,JEFFERSON PARK AVE @ STRIBLING AVE,drop,Virginia,Charlottesville
,7TH ST SW / W MAIN ST,7TH ST SW / W MAIN ST,drop,Virginia,Charlottesville
